"","IdPuestoV","PuestoNombre","CantMesas","TotVotos","Depto","Mpio","DeCodigo","MpCodigo"
"4459",4957,"PUESTO CABECERA MUNICIPAL",1353,3934,"BOYACA","GUATEQUE","15","15322"
"4460",4958,"ESC. BASICA SANTA ANA",215,911,"RISARALDA","GUATICA","66","66318"
"4461",4959,"ESC. BASICA TRAVESIAS",73,258,"RISARALDA","GUATICA","66","66318"
"4462",4960,"PUESTO CABECERA MUNICIPAL",893,3255,"RISARALDA","GUATICA","66","66318"
"4463",4961,"SAN CLEMENTE",161,591,"RISARALDA","GUATICA","66","66318"
"4464",4962,"PUESTO CABECERA MUNICIPAL",390,2188,"SANTANDER","GUAVATA","68","68324"
"4465",4963,"PUESTO CABECERA MUNICIPAL",553,2081,"CUNDINAMARCA","GUAYABAL DE SIQUIMA","25","25328"
"4466",4964,"PUESTO CABECERA MUNICIPAL",553,2405,"CUNDINAMARCA","GUAYABETAL","25","25335"
"4467",4965,"TUNQUE DEL NARANJAL (TUNQUE)",22,92,"CUNDINAMARCA","GUAYABETAL","25","25335"
"4468",4966,"PUESTO CABECERA MUNICIPAL",454,1753,"BOYACA","GUAYATA","15","15325"
"4469",4967,"PUESTO CABECERA MUNICIPAL",464,1881,"SANTANDER","GUEPSA","68","68327"
"4470",4968,"BACHIRA",1,70,"BOYACA","GUICAN","15","15332"
"4471",4969,"BOCOTA",4,7,"BOYACA","GUICAN","15","15332"
"4472",4970,"LA CUEVA",26,91,"BOYACA","GUICAN","15","15332"
"4473",4971,"PUESTO CABECERA MUNICIPAL",327,1107,"BOYACA","GUICAN","15","15332"
"4474",4972,"TUNEBIA ARRIBA",9,13,"BOYACA","GUICAN","15","15332"
"4475",4973,"PUESTO CABECERA MUNICIPAL",349,1417,"CUNDINAMARCA","GUTIERREZ","25","25339"
"4476",4974,"AGUA BLANCA",19,69,"NORTE DE SAN","HACARI","54","54344"
"4477",4975,"ASTILLEROS",17,127,"NORTE DE SAN","HACARI","54","54344"
"4478",4976,"BUENOS AIRES",10,78,"NORTE DE SAN","HACARI","54","54344"
"4479",4977,"MARACAIBO",27,200,"NORTE DE SAN","HACARI","54","54344"
"4480",4978,"MARTINEZ",11,39,"NORTE DE SAN","HACARI","54","54344"
"4481",4979,"PUESTO CABECERA MUNICIPAL",433,1814,"NORTE DE SAN","HACARI","54","54344"
"4482",4980,"SAN JOSE DEL TARRA",20,239,"NORTE DE SAN","HACARI","54","54344"
"4483",4981,"SAN MIGUEL",8,85,"NORTE DE SAN","HACARI","54","54344"
"4484",4982,"CERRO DE LAS AGUADAS",30,190,"BOLIVAR","HATILLO DE LOBA","13","13300"
"4485",4983,"EL POZON",48,266,"BOLIVAR","HATILLO DE LOBA","13","13300"
"4486",4984,"JUANA SANCHEZ",75,645,"BOLIVAR","HATILLO DE LOBA","13","13300"
"4487",4985,"LA RIBONA",100,550,"BOLIVAR","HATILLO DE LOBA","13","13300"
"4488",4986,"LA VICTORIA",165,1140,"BOLIVAR","HATILLO DE LOBA","13","13300"
"4489",4987,"LAS BRISAS",31,263,"BOLIVAR","HATILLO DE LOBA","13","13300"
"4490",4988,"PUEBLO NUEVO",29,182,"BOLIVAR","HATILLO DE LOBA","13","13300"
"4491",4989,"PUESTO CABECERA MUNICIPAL",340,1700,"BOLIVAR","HATILLO DE LOBA","13","13300"
"4492",4990,"SAN MIGUEL",98,1170,"BOLIVAR","HATILLO DE LOBA","13","13300"
"4493",4991,"EL PARAMO",52,228,"SANTANDER","HATO","68","68344"
"4494",4992,"PUESTO CABECERA MUNICIPAL",180,714,"SANTANDER","HATO","68","68344"
"4495",4993,"BERLIN",23,73,"CASANARE","HATO COROZAL","85","85125"
"4496",4994,"CHIRE",32,97,"CASANARE","HATO COROZAL","85","85125"
"4497",4995,"CORRALITO",25,76,"CASANARE","HATO COROZAL","85","85125"
"4498",4996,"EL GUAFAL",14,39,"CASANARE","HATO COROZAL","85","85125"
"4499",4997,"LA FRONTERA (LA CHAPA)",25,118,"CASANARE","HATO COROZAL","85","85125"
"4500",4998,"LAS CAMELIAS",24,70,"CASANARE","HATO COROZAL","85","85125"
"4501",4999,"LAS TAPIAS",21,46,"CASANARE","HATO COROZAL","85","85125"
"4502",5000,"MANARE",19,51,"CASANARE","HATO COROZAL","85","85125"
"4503",5001,"PASO REAL DE ARIPORO",10,31,"CASANARE","HATO COROZAL","85","85125"
"4504",5002,"PUERTO COLOMBIA",28,111,"CASANARE","HATO COROZAL","85","85125"
"4505",5003,"PUESTO CABECERA MUNICIPAL",583,2371,"CASANARE","HATO COROZAL","85","85125"
"4506",5004,"RESGUARDO CAÑO MOCHUELO",62,284,"CASANARE","HATO COROZAL","85","85125"
"4507",5005,"SAN JOSE DE ARIPORO",27,150,"CASANARE","HATO COROZAL","85","85125"
"4508",5006,"SAN NICOLAS",20,71,"CASANARE","HATO COROZAL","85","85125"
"4509",5007,"SAN SALVADOR",15,38,"CASANARE","HATO COROZAL","85","85125"
"4510",5008,"SANTA BARBARA",26,83,"CASANARE","HATO COROZAL","85","85125"
"4511",5009,"SANTA RITA",26,143,"CASANARE","HATO COROZAL","85","85125"
"4512",5010,"PUESTO CABECERA MUNICIPAL",2114,7374,"LA GUAJIRA","HATONUEVO","44","44378"
"4513",5011,"TABACO",23,44,"LA GUAJIRA","HATONUEVO","44","44378"
"4514",5012,"ALTO DEL CORRAL",97,376,"ANTIOQUIA","HELICONIA","05","05347"
"4515",5013,"LA PAVA",15,92,"ANTIOQUIA","HELICONIA","05","05347"
"4516",5014,"LLANOS DE SAN JOSE",50,288,"ANTIOQUIA","HELICONIA","05","05347"
"4517",5015,"PUEBLITO",85,361,"ANTIOQUIA","HELICONIA","05","05347"
"4518",5016,"PUESTO CABECERA MUNICIPAL",355,1483,"ANTIOQUIA","HELICONIA","05","05347"
"4519",5017,"HONDA SUR",23,66,"NORTE DE SAN","HERRAN","54","54347"
"4520",5018,"PUESTO CABECERA MUNICIPAL",319,1489,"NORTE DE SAN","HERRAN","54","54347"
"4521",5019,"SIBERIA",41,202,"NORTE DE SAN","HERRAN","54","54347"
"4522",5020,"ARENILLO",25,125,"TOLIMA","HERVEO","73","73347"
"4523",5021,"BRASIL",9,10,"TOLIMA","HERVEO","73","73347"
"4524",5022,"LA PICOTA",25,125,"TOLIMA","HERVEO","73","73347"
"4525",5023,"LETRAS",29,93,"TOLIMA","HERVEO","73","73347"
"4526",5024,"MESONES",39,115,"TOLIMA","HERVEO","73","73347"
"4527",5025,"PADUA",145,603,"TOLIMA","HERVEO","73","73347"
"4528",5026,"PUESTO CABECERA MUNICIPAL",398,1555,"TOLIMA","HERVEO","73","73347"
"4529",5027,"EL LLANETE",8,22,"ANTIOQUIA","HISPANIA","05","05353"
"4530",5028,"PUESTO CABECERA MUNICIPAL",546,2179,"ANTIOQUIA","HISPANIA","05","05353"
"4531",5029,"PUESTO CABECERA MUNICIPAL",796,2576,"HUILA","HOBO","41","41349"
"4532",5030,"CARCEL",16,26,"TOLIMA","HONDA","73","73349"
"4533",5031,"COL. ANTONIO HERRAN ZALDUA",401,1292,"TOLIMA","HONDA","73","73349"
"4534",5032,"COLEGIO BARRIO LA SONRISA",524,1663,"TOLIMA","HONDA","73","73349"
"4535",5033,"COLEGIO DEL ALTO ROSARIO",579,2213,"TOLIMA","HONDA","73","73349"
"4536",5034,"COLEGIO GENERAL SANTANDER",1224,3549,"TOLIMA","HONDA","73","73349"
"4537",5035,"COLEGIO NACIONAL  INTEGRADO",456,1243,"TOLIMA","HONDA","73","73349"
"4538",5043,"BUENOS AIRES",166,513,"TOLIMA","IBAGUE","73","73001"
"4539",5044,"CALAMBEO",98,261,"TOLIMA","IBAGUE","73","73001"
"4540",5045,"CARMEN DE BULIRA",56,180,"TOLIMA","IBAGUE","73","73001"
"4541",5046,"CENTRO TECNICO Y TECNOLOGICO S",1440,3798,"TOLIMA","IBAGUE","73","73001"
"4542",5047,"COELLO-COCORA",165,537,"TOLIMA","IBAGUE","73","73001"
"4543",5048,"COLEGIO TOLIMENSE",3098,8232,"TOLIMA","IBAGUE","73","73001"
"4544",5049,"CONSERVATORIO DE TOLIMA",891,2628,"TOLIMA","IBAGUE","73","73001"
"4545",5050,"CORPORACION UNIFICADA CUN",1808,5332,"TOLIMA","IBAGUE","73","73001"
"4546",5051,"DANTAS",24,85,"TOLIMA","IBAGUE","73","73001"
"4547",5052,"EL CAY",138,597,"TOLIMA","IBAGUE","73","73001"
"4548",5053,"EL SALADO",55,133,"TOLIMA","IBAGUE","73","73001"
"4549",5054,"EL TOTUMO",327,998,"TOLIMA","IBAGUE","73","73001"
"4550",5055,"GAMBOA",79,308,"TOLIMA","IBAGUE","73","73001"
"4551",5056,"HOGAR INFANTIL EL PARAISO",804,2530,"TOLIMA","IBAGUE","73","73001"
"4552",5057,"I.E.LEONIDAS RUBIO SEDE PPAL",2553,7772,"TOLIMA","IBAGUE","73","73001"
"4553",5058,"IE ALBERTO CASTILLA SEDE 3",2198,6450,"TOLIMA","IBAGUE","73","73001"
"4554",5059,"IE ALBERTO SANTOFIMIO SEDE 1",2258,6437,"TOLIMA","IBAGUE","73","73001"
"4555",5060,"IE ANTONIO REYES UMAÑA SEDE PP",511,1557,"TOLIMA","IBAGUE","73","73001"
"4556",5061,"IE BOYACA SEDE 1",1193,3506,"TOLIMA","IBAGUE","73","73001"
"4557",5062,"IE CELMIRA HUERTAS",1185,3451,"TOLIMA","IBAGUE","73","73001"
"4558",5063,"IE ESC NORMAL SUPERIOR SEDE 1",1227,3749,"TOLIMA","IBAGUE","73","73001"
"4559",5064,"IE EXALUMNAS DE LA PRESENTACIO",1210,3601,"TOLIMA","IBAGUE","73","73001"
"4560",5065,"IE FCO PAULA SANTANDER SEDEVIL",1142,3236,"TOLIMA","IBAGUE","73","73001"
"4561",5066,"IE FE Y ALEGRIA SEDE 1",1421,4114,"TOLIMA","IBAGUE","73","73001"
"4562",5067,"IE GERMAN PARDO SEDE PRINCIPAL",1963,5207,"TOLIMA","IBAGUE","73","73001"
"4563",5068,"IE GUILLERMO ANGULO GOMEZ SEDE",926,2583,"TOLIMA","IBAGUE","73","73001"
"4564",5069,"IE INEM MANUEL MURILLO TORO SE 1",794,2141,"TOLIMA","IBAGUE","73","73001"
"4565",5070,"IE INEM MANUEL MURILLO TORO SE 2",1111,3557,"TOLIMA","IBAGUE","73","73001"
"4566",5071,"IE ISMAEL SANTOFIMIO SEDE PRIN",1868,5489,"TOLIMA","IBAGUE","73","73001"
"4567",5072,"IE JOAQUIN PARIS",762,2383,"TOLIMA","IBAGUE","73","73001"
"4568",5073,"IE JORGE ELIECER GAITAN SEDE 1",1285,3616,"TOLIMA","IBAGUE","73","73001"
"4569",5074,"IE JORGE ELIECER GAITAN SEDE 2",1439,4344,"TOLIMA","IBAGUE","73","73001"
"4570",5075,"IE JOSE ANTONIO RICAURTE SEDE",2464,7219,"TOLIMA","IBAGUE","73","73001"
"4571",5076,"IE JOSE CELESTINO MUTIS SEDE 2",769,2184,"TOLIMA","IBAGUE","73","73001"
"4572",5077,"IE JOSE JOAQUIN FLOREZ SEDE 1",927,2731,"TOLIMA","IBAGUE","73","73001"
"4573",5078,"IE JOSE JOAQUIN FLOREZ SEDE 2",627,1775,"TOLIMA","IBAGUE","73","73001"
"4574",5079,"IE JOSE JOAQUIN FLOREZ SEDE 4",839,2581,"TOLIMA","IBAGUE","73","73001"
"4575",5080,"IE JUAN LOZANO SEDE 1",554,1663,"TOLIMA","IBAGUE","73","73001"
"4576",5081,"IE LA SAGRADA FAMILIA SEDE 1",1855,5764,"TOLIMA","IBAGUE","73","73001"
"4577",5082,"IE LEONIDAS RUBIO SEDE RODRIGU",1549,4612,"TOLIMA","IBAGUE","73","73001"
"4578",5083,"IE LEONIDAS RUBIO VILLEGAS SED",924,2855,"TOLIMA","IBAGUE","73","73001"
"4579",5084,"IE LICEO NACIONAL SEDE 1",929,2836,"TOLIMA","IBAGUE","73","73001"
"4580",5085,"IE MARIANO MELENDRO SEDE 2",188,664,"TOLIMA","IBAGUE","73","73001"
"4581",5086,"IE MODELIA SEDE EL PAIS",337,1067,"TOLIMA","IBAGUE","73","73001"
"4582",5087,"IE NELSY GARCIA OCAMPO SEDE 1",504,1539,"TOLIMA","IBAGUE","73","73001"
"4583",5088,"IE NIÑO JESUS DE PRAGA SEDE 1",1335,4034,"TOLIMA","IBAGUE","73","73001"
"4584",5089,"IE OFICIAL EL JARDIN",1990,5699,"TOLIMA","IBAGUE","73","73001"
"4585",5090,"IE RAICES DEL FUTURO SEDE 1",1392,3958,"TOLIMA","IBAGUE","73","73001"
"4586",5091,"IE SALADO SEDE 1",3063,9084,"TOLIMA","IBAGUE","73","73001"
"4587",5092,"IE SAN ISIDRO SEDE 2",750,2228,"TOLIMA","IBAGUE","73","73001"
"4588",5093,"IE SAN JOSE ANTES BEATRIZ GOME",1848,5705,"TOLIMA","IBAGUE","73","73001"
"4589",5094,"IE SAN MARTIN",83,200,"TOLIMA","IBAGUE","73","73001"
"4590",5095,"IE SAN SIMON SEDE 1",1001,2935,"TOLIMA","IBAGUE","73","73001"
"4591",5096,"IE SECUNDINO PORRAS",196,639,"TOLIMA","IBAGUE","73","73001"
"4592",5097,"IE SIMON BOLIVAR",595,1788,"TOLIMA","IBAGUE","73","73001"
"4593",5098,"IE TECNICA CIUDAD IBAGUE SEDE",1100,3322,"TOLIMA","IBAGUE","73","73001"
"4594",5099,"IE TECNICA CIUDAD LUZ SEDE 1",785,2508,"TOLIMA","IBAGUE","73","73001"
"4595",5100,"INST. EDUC. SAN PEDRO ALEJANDRINO",843,2548,"TOLIMA","IBAGUE","73","73001"
"4596",5101,"JUNTAS",78,250,"TOLIMA","IBAGUE","73","73001"
"4597",5102,"LA FLORIDA",47,200,"TOLIMA","IBAGUE","73","73001"
"4598",5103,"LAURELES",39,117,"TOLIMA","IBAGUE","73","73001"
"4599",5104,"PENITENCIARIA DE PICALEÑA",81,229,"TOLIMA","IBAGUE","73","73001"
"4600",5105,"PUESTO DE SALUD BARRIO INDUSTR",284,760,"TOLIMA","IBAGUE","73","73001"
"4601",5106,"SAN BERNARDO",130,440,"TOLIMA","IBAGUE","73","73001"
"4602",5107,"SAN JUAN DE LA CHINA",99,401,"TOLIMA","IBAGUE","73","73001"
"4603",5108,"SENA",2144,6201,"TOLIMA","IBAGUE","73","73001"
"4604",5109,"TAPIAS",110,368,"TOLIMA","IBAGUE","73","73001"
"4605",5110,"TOCHE",31,107,"TOLIMA","IBAGUE","73","73001"
"4606",5111,"UNIV DE IBAGUE CORUNIVERSITARI",3501,10253,"TOLIMA","IBAGUE","73","73001"
"4607",5112,"UNIVERSIDAD COOPERATIVA DE COLOMBIA",1492,4171,"TOLIMA","IBAGUE","73","73001"
"4608",5113,"VILLARRESTREPO",272,931,"TOLIMA","IBAGUE","73","73001"
"4609",5114,"BALCONCITOS",27,110,"TOLIMA","ICONONZO","73","73352"
"4610",5115,"BOQUERON",56,170,"TOLIMA","ICONONZO","73","73352"
"4611",5116,"NUEVO MUNDO",17,61,"TOLIMA","ICONONZO","73","73352"
"4612",5117,"PATICUINDE",46,132,"TOLIMA","ICONONZO","73","73352"
"4613",5118,"PUESTO CABECERA MUNICIPAL",961,2870,"TOLIMA","ICONONZO","73","73352"
"4614",5119,"YOPAL",32,114,"TOLIMA","ICONONZO","73","73352"
"4615",5120,"BOLIVAR",20,156,"NARIÑO","ILES","52","52352"
"4616",5121,"EL ALTO DEL REY",36,145,"NARIÑO","ILES","52","52352"
"4617",5122,"EL TABLON",51,197,"NARIÑO","ILES","52","52352"
"4618",5123,"PUESTO CABECERA MUNICIPAL",504,3028,"NARIÑO","ILES","52","52352"
"4619",5124,"SAN FRANCISCO",43,225,"NARIÑO","ILES","52","52352"
"4620",5125,"BETANIA",15,85,"NARIÑO","IMUES","52","52354"
"4621",5126,"CUARCHU",58,280,"NARIÑO","IMUES","52","52354"
"4622",5127,"EL ALISAL",26,223,"NARIÑO","IMUES","52","52354"
"4623",5128,"NEIRA (SANTA ANA)",125,777,"NARIÑO","IMUES","52","52354"
"4624",5129,"PEDREGAL",102,685,"NARIÑO","IMUES","52","52354"
"4625",5130,"PILCUAN",64,404,"NARIÑO","IMUES","52","52354"
"4626",5131,"PUESTO CABECERA MUNICIPAL",159,1161,"NARIÑO","IMUES","52","52354"
"4627",5132,"SAN BUENAVENTURA",23,120,"NARIÑO","IMUES","52","52354"
"4628",5133,"VALENCIA (SAN ISIDRO)",52,301,"NARIÑO","IMUES","52","52354"
"4629",5151,"BARRANCO TIGRE (YURI)",18,75,"GUAINIA","INIRIDA","94","94001"
"4630",5152,"CARCEL",23,28,"GUAINIA","INIRIDA","94","94001"
"4631",5153,"CHORROBOCON",19,143,"GUAINIA","INIRIDA","94","94001"
"4632",5154,"PUESTO CABECERA MUNICIPAL",3717,12359,"GUAINIA","INIRIDA","94","94001"
"4633",5155,"CALDERAS",32,314,"CAUCA","INZA","19","19355"
"4634",5156,"GUANACAS",95,406,"CAUCA","INZA","19","19355"
"4635",5157,"LOS ALPES O RIOSUCIO",8,13,"CAUCA","INZA","19","19355"
"4636",5158,"PEDREGAL",203,976,"CAUCA","INZA","19","19355"
"4637",5159,"PUERTO VALENCIA",27,101,"CAUCA","INZA","19","19355"
"4638",5160,"PUESTO CABECERA MUNICIPAL",585,2221,"CAUCA","INZA","19","19355"
"4639",5161,"SAN ANDRES",115,524,"CAUCA","INZA","19","19355"
"4640",5162,"SAN JOSE (LA LAGUNA)",81,496,"CAUCA","INZA","19","19355"
"4641",5163,"SAN MIGUEL",79,268,"CAUCA","INZA","19","19355"
"4642",5164,"SANTA ROSA",44,214,"CAUCA","INZA","19","19355"
"4643",5165,"SANTA TERESA",61,332,"CAUCA","INZA","19","19355"
"4644",5166,"SEGOVIA",51,210,"CAUCA","INZA","19","19355"
"4645",5167,"TOPA",36,136,"CAUCA","INZA","19","19355"
"4646",5168,"TUMBICHUCUE",29,210,"CAUCA","INZA","19","19355"
"4647",5169,"TURMINA",172,899,"CAUCA","INZA","19","19355"
"4648",5170,"CARCEL",12,22,"NARIÑO","IPIALES","52","52356"
"4649",5171,"COFANIA JARDINES DE SUCUMBIOS",89,634,"NARIÑO","IPIALES","52","52356"
"4650",5172,"COL. FILIPENSE",755,2897,"NARIÑO","IPIALES","52","52356"
"4651",5173,"COL. INMACULADA CONCEPCION",944,3457,"NARIÑO","IPIALES","52","52356"
"4652",5174,"COL. INTEGRADO CIUDAD IPIALES",808,2295,"NARIÑO","IPIALES","52","52356"
"4653",5175,"COL. SAN FELIPE NERI",974,3525,"NARIÑO","IPIALES","52","52356"
"4654",5176,"COL. SAN FRANCISCO DE ASIS",1075,4158,"NARIÑO","IPIALES","52","52356"
"4655",5177,"COLEGIO CHAMPAGNAT",1006,4679,"NARIÑO","IPIALES","52","52356"
"4656",5178,"COLEGIO NACIONAL SUCRE",2104,6968,"NARIÑO","IPIALES","52","52356"
"4657",5179,"COLISEO BARRIO TOTORAL",1014,3720,"NARIÑO","IPIALES","52","52356"
"4658",5180,"ESC. NRO. 3 DE NIÑAS",595,2418,"NARIÑO","IPIALES","52","52356"
"4659",5181,"INST. EDUC. TOMÁS ARTURO SÁNCH",785,2651,"NARIÑO","IPIALES","52","52356"
"4660",5182,"LA VICTORIA",368,1750,"NARIÑO","IPIALES","52","52356"
"4661",5183,"LAS CRUCES",332,1598,"NARIÑO","IPIALES","52","52356"
"4662",5184,"LAS LAJAS",120,447,"NARIÑO","IPIALES","52","52356"
"4663",5185,"SAN JUAN",185,1066,"NARIÑO","IPIALES","52","52356"
"4664",5186,"UNIVERSIDAD DE NARIÑO",435,1656,"NARIÑO","IPIALES","52","52356"
"4665",5187,"YARAMAL",92,481,"NARIÑO","IPIALES","52","52356"
"4666",5188,"PUESTO CABECERA MUNICIPAL",579,2006,"HUILA","IQUIRA","41","41357"
"4667",5189,"RIO NEGRO",150,904,"HUILA","IQUIRA","41","41357"
"4668",5190,"SAN LUIS",55,318,"HUILA","IQUIRA","41","41357"
"4669",5191,"VALENCIA DE LA PAZ",139,644,"HUILA","IQUIRA","41","41357"
"4670",5193,"BAJO JUNIN",54,261,"HUILA","ISNOS","41","41359"
"4671",5194,"EL SALTO DE BORDONES",106,517,"HUILA","ISNOS","41","41359"
"4672",5195,"PUESTO CABECERA MUNICIPAL",2266,8567,"HUILA","ISNOS","41","41359"
"4673",5196,"SAN VICENTE",31,206,"HUILA","ISNOS","41","41359"
"4674",5205,"BASURU",33,205,"CHOCO","ISTMINA","27","27361"
"4675",5206,"BOCA DE LUIS",12,73,"CHOCO","ISTMINA","27","27361"
"4676",5207,"CARCEL",15,25,"CHOCO","ISTMINA","27","27361"
"4677",5208,"DIPURDU DE LOS INDIOS",5,17,"CHOCO","ISTMINA","27","27361"
"4678",5209,"GUINIGUINI",16,47,"CHOCO","ISTMINA","27","27361"
"4679",5210,"LAS MOJARRAS",24,93,"CHOCO","ISTMINA","27","27361"
"4680",5211,"NEGRIA",16,100,"CHOCO","ISTMINA","27","27361"
"4681",5212,"PAITO",35,219,"CHOCO","ISTMINA","27","27361"
"4682",5213,"PANAMACITO",19,93,"CHOCO","ISTMINA","27","27361"
"4683",5214,"POTEDO",65,396,"CHOCO","ISTMINA","27","27361"
"4684",5215,"PRIMAVERA",31,153,"CHOCO","ISTMINA","27","27361"
"4685",5216,"PUESTO CABECERA MUNICIPAL",3025,8121,"CHOCO","ISTMINA","27","27361"
"4686",5217,"SALAZAR",80,375,"CHOCO","ISTMINA","27","27361"
"4687",5218,"SAN ANTONIO",36,162,"CHOCO","ISTMINA","27","27361"
"4688",5219,"SURUCO SAN JOSE",15,40,"CHOCO","ISTMINA","27","27361"
"4689",5220,"SURUCO SANTA MONICA",21,91,"CHOCO","ISTMINA","27","27361"
"4690",5221,"CARCEL DISTRITO NACIONAL",31,103,"ANTIOQUIA","ITAGUI","05","05360"
"4691",5222,"CARCEL YARUMITO",10,10,"ANTIOQUIA","ITAGUI","05","05360"
"4692",5223,"COLEGIO EL ROSARIO",1951,6299,"ANTIOQUIA","ITAGUI","05","05360"
"4693",5224,"EL MANZANILLO",859,2598,"ANTIOQUIA","ITAGUI","05","05360"
"4694",5225,"ESC. ANTONIO JOSE DE SUCRE",1937,6277,"ANTIOQUIA","ITAGUI","05","05360"
"4695",5226,"ESC. MARCELIANA SALDARRIAGA",1623,5643,"ANTIOQUIA","ITAGUI","05","05360"
"4696",5227,"ESCUELA ARNULFO FLOREZ",1973,6466,"ANTIOQUIA","ITAGUI","05","05360"
"4697",5228,"ESCUELA EL ROSARIO",956,3305,"ANTIOQUIA","ITAGUI","05","05360"
"4698",5229,"ESCUELA ESTEBAN OCHOA",1457,4526,"ANTIOQUIA","ITAGUI","05","05360"
"4699",5230,"ESCUELA FELIPE DE RESTREPO",1535,4978,"ANTIOQUIA","ITAGUI","05","05360"
"4700",5231,"ESCUELA JOHN F. KENNEDY",1696,5559,"ANTIOQUIA","ITAGUI","05","05360"
"4701",5232,"ESCUELA LA UNION",975,3212,"ANTIOQUIA","ITAGUI","05","05360"
"4702",5233,"ESCUELA LOMA LINDA",1216,3953,"ANTIOQUIA","ITAGUI","05","05360"
"4703",5234,"ESCUELA MARIA BERNAL",856,3176,"ANTIOQUIA","ITAGUI","05","05360"
"4704",5235,"ESCUELA SAN FRANCISCO",1449,5017,"ANTIOQUIA","ITAGUI","05","05360"
"4705",5236,"ESCUELA SIMON BOLIVAR",1448,5045,"ANTIOQUIA","ITAGUI","05","05360"
"4706",5237,"I.E. BENEDIKTA ZUR NIEDEN",135,524,"ANTIOQUIA","ITAGUI","05","05360"
"4707",5238,"I.E. CARLOS ENRIQUE CORTES",516,1671,"ANTIOQUIA","ITAGUI","05","05360"
"4708",5239,"I.E. ENRIQUE VELEZ ESCOBAR",2004,6900,"ANTIOQUIA","ITAGUI","05","05360"
"4709",5240,"I.E. ISOLDA ECHAVARRIA",1056,3328,"ANTIOQUIA","ITAGUI","05","05360"
"4710",5241,"I.E. JUAN N. CADAVID",1123,3582,"ANTIOQUIA","ITAGUI","05","05360"
"4711",5242,"I.E. LUIS CARLOS GALAN",95,382,"ANTIOQUIA","ITAGUI","05","05360"
"4712",5243,"I.E. MARIA JESUS MEJIA SEDE 2",869,2550,"ANTIOQUIA","ITAGUI","05","05360"
"4713",5244,"I.E. ORESTES SINDICCE",99,328,"ANTIOQUIA","ITAGUI","05","05360"
"4714",5245,"I.E. PEDRO ESTRADA",1167,3618,"ANTIOQUIA","ITAGUI","05","05360"
"4715",5246,"IDEM DIEGO ECHAVARRIA MISA",2143,7364,"ANTIOQUIA","ITAGUI","05","05360"
"4716",5247,"IE AVELINO SALDARRIAGA GAVIRIA",1909,5662,"ANTIOQUIA","ITAGUI","05","05360"
"4717",5248,"IE MARIA JOSEFA ESCOBAR",43,208,"ANTIOQUIA","ITAGUI","05","05360"
"4718",5249,"POLIDEPORTIVO ITAGUI",1439,4608,"ANTIOQUIA","ITAGUI","05","05360"
"4719",5250,"UNIVERSIDAD IDEAS",1462,5023,"ANTIOQUIA","ITAGUI","05","05360"
"4720",5270,"BADILLO",7,16,"ANTIOQUIA","ITUANGO","05","05361"
"4721",5271,"BUILOPOLIS",12,32,"ANTIOQUIA","ITUANGO","05","05361"
"4722",5272,"CARCEL",7,11,"ANTIOQUIA","ITUANGO","05","05361"
"4723",5273,"EL CEDRAL",30,111,"ANTIOQUIA","ITUANGO","05","05361"
"4724",5274,"EL SOCORRO",6,8,"ANTIOQUIA","ITUANGO","05","05361"
"4725",5275,"FINLANDIA",6,21,"ANTIOQUIA","ITUANGO","05","05361"
"4726",5276,"LA GRANJA",60,162,"ANTIOQUIA","ITUANGO","05","05361"
"4727",5277,"LA HUNDIDA",22,54,"ANTIOQUIA","ITUANGO","05","05361"
"4728",5278,"LA PRENSA",5,13,"ANTIOQUIA","ITUANGO","05","05361"
"4729",5279,"PASCUITA",24,124,"ANTIOQUIA","ITUANGO","05","05361"
"4730",5280,"PUESTO CABECERA MUNICIPAL",992,2712,"ANTIOQUIA","ITUANGO","05","05361"
"4731",5281,"QUEBRADA DEL MEDIO",23,70,"ANTIOQUIA","ITUANGO","05","05361"
"4732",5282,"SAN JUANILLO",15,29,"ANTIOQUIA","ITUANGO","05","05361"
"4733",5283,"SAN PABLO DEL RIOSUCIO",12,26,"ANTIOQUIA","ITUANGO","05","05361"
"4734",5284,"SANTA ANA",16,29,"ANTIOQUIA","ITUANGO","05","05361"
"4735",5285,"SANTA LUCIA",21,157,"ANTIOQUIA","ITUANGO","05","05361"
"4736",5286,"SANTA RITA DE ITUANGO",125,392,"ANTIOQUIA","ITUANGO","05","05361"
"4737",5287,"PUESTO CABECERA MUNICIPAL",326,1018,"BOYACA","IZA","15","15362"
"4738",5296,"LA ESPERANZA",68,392,"CAUCA","JAMBALO","19","19364"
"4739",5297,"LA MARIA",43,246,"CAUCA","JAMBALO","19","19364"
"4740",5298,"LA MINA",92,831,"CAUCA","JAMBALO","19","19364"
"4741",5299,"LOMA REDONDA",73,469,"CAUCA","JAMBALO","19","19364"
"4742",5300,"PUESTO CABECERA MUNICIPAL",324,2010,"CAUCA","JAMBALO","19","19364"
"4743",5301,"VALLES HONDOS",18,149,"CAUCA","JAMBALO","19","19364"
"4744",5302,"AMPUDIA",34,182,"VALLE","JAMUNDI","76","76364"
"4745",5303,"BOCAS DEL PALO",57,181,"VALLE","JAMUNDI","76","76364"
"4746",5304,"CARCEL COJAM JAMUNDI",45,125,"VALLE","JAMUNDI","76","76364"
"4747",5305,"CASA DE LA CULTURA",644,1558,"VALLE","JAMUNDI","76","76364"
